index;imdbID;tmdbID;imdbRating;imdbVoteCount;tmdbRating;originalTitle;genres;countries;year;runtime;cast;significants;title;overview;tagline;video;posterPath;poster_URLs_original;age;netflix;disney;prime;hbo;
1877;tt0250739;173670;58;642;57;Sister Mary Explains It All;[35, 18];['US'];2001;77;['Diane Keaton', 'Brian Benben', 'Wallace Langham', 'Laura San Giacomo', 'Jennifer Tilly', 'Max Morrow', 'Martin Mull'];['Marshall Brickman'];Sister Mary Explains It All;As Sister Mary delivers a lecture on sin and its consequences, she's interrupted by several of her former students, who have little positive to say about how a Catholic education has impacted their lives.;When it comes to sin... she's hell on wheels;;/ky0ZNVUiI28ieWj7zYNb0LNVC6e.jpg;https://image.tmdb.org/t/p/original/ky0ZNVUiI28ieWj7zYNb0LNVC6e.jpg;-1;False;False;True;False;
1878;tt3912040;329155;47;391;68;Sister Code;[35, 18, 10749];['US'];2015;84;['Amber Rose', 'Eva Marcille', 'Drew Sidora', 'Marcus T. Paulk', 'Michele Weaver', 'Anne-Marie Johnson'];['Corey Grant'];Sister Code;After the death of their mother, three foster sisters - the shrewd business woman, the free spirit, and the caregiver - find themselves fighting for their individual dreams and fighting each other in this tale of love, lust, and tragedy.;;;/uAa0HOXe7MMa1R6drCFm0kZBWTi.jpg;https://image.tmdb.org/t/p/original/uAa0HOXe7MMa1R6drCFm0kZBWTi.jpg;17;False;False;True;False;
1879;tt7338878;875883;44;13;0;Sirenetta & the Second Star;[16, 10751, 14];[];2017;47;[];[];Sirenetta & the Second Star;Sirenetta, the little mermaid, has been living on land for a year now. When four lost mermaids come to her for help, Nettie must dive back into the sea she left behind. Nettie and her four finned friends will have to be careful;;;;;;;;;;
1880;tt0108142;29810;42;461;57;Sins of Desire;[80, 53];['US'];1993;87;['Tanya Roberts', 'Delia Sheppard', 'Jay Richardson', 'Nick Cassavetes', 'Jan-Michael Vincent', 'Pamela Pond', 'Gail Harris'];['Jim Wynorski'];Sins of Desire;When a beautiful young girl dies mysteriously after being treated at a sex therapy clinic, her sister Kay (Tanya Roberts), goes undercover to find out who is responsible.;;;/cQk5sq6AkNpnYT1Tkl8MPvm3ssr.jpg;https://image.tmdb.org/t/p/original/cQk5sq6AkNpnYT1Tkl8MPvm3ssr.jpg;15;False;False;True;False;
1881;tt0448120;35683;41;1663;46;Single White Female 2: The Psycho;[18, 53];['US'];2005;93;['Kristen Miller', 'Allison Lange', 'Brooke Burns', 'Francois Giroday', 'Rif Hutton', 'Todd Babcock', 'Tracey McCall'];['Keith Samples'];Single White Female 2: The Psycho;A warped woman takes deadly measures to help a new roommate get rid of her problems.;A roommate with killer instincts.;TjOjNvNu0FM;/R2amuZVTr3traccLe9Swws9xAi.jpg;https://image.tmdb.org/t/p/original/R2amuZVTr3traccLe9Swws9xAi.jpg;17;False;False;True;False;
1882;tt0027003;182927;49;59;0;Sing Sing Nights;[80, 18, 9648];['US'];1934;60;['Conway Tearle', 'Ferdinand Gottschalk', 'Hardie Albright', 'Jameson Thomas', 'George Baxter', 'Berton Churchill', 'Boots Mallory'];['Lewis D. Collins'];Sing Sing Nights;A respected war correspondent is found murdered, with three bullets--from three different guns--in him. Three different men are arrested, convicted and sentenced to death for the murder, but only one can be the actual killer. A criminologist sets out to find who is really guilty.;;;/xDwJoBHKJR6kHRff8EOZdFPpl2r.jpg;https://image.tmdb.org/t/p/original/xDwJoBHKJR6kHRff8EOZdFPpl2r.jpg;-1;False;False;True;False;
1883;tt12283788;729589;44;2748;10;Sinful;[53];['US'];2020;74;"[""Nicole D'Angelo"", 'Chris Spinelli', 'Christina Lo']";['Rich Mallery'];Sinful;On the run after committing a horrific crime, newlywed couple Remy and Salem find themselves trapped in a mysterious house as a terrifying darkness closes in on them.;;oB36DlxS7GE;/pxiSRhcfI8C65anYJFp0qI6sTNL.jpg;https://image.tmdb.org/t/p/original/pxiSRhcfI8C65anYJFp0qI6sTNL.jpg;-1;False;False;True;False;
1884;tt1591499;61189;79;212;55;Sinbad: Where U Been?;[99, 35];['US'];2010;90;['Sinbad', 'Gemi Taylor', 'Alex Al', 'Judith Hill', 'Trevor Lawrence Jr.', 'Dawnn Lewis', 'Greg Phillinganes'];['Chuck Vinson'];Sinbad: Where U Been?;Sinbad returns to the stage in this brand-new one-hour comedy special and answers the question his legions of fans have been asking him, “Where Ya Bin?”;;;/ix8dwfG0qclDXrmQ0VGCstcwvr0.jpg;https://image.tmdb.org/t/p/original/ix8dwfG0qclDXrmQ0VGCstcwvr0.jpg;-1;False;False;True;False;
1885;tt3110818;274712;69;73;40;Sinbad: Make Me Wanna Holla;[99, 35];['US'];2014;89;['Sinbad'];['Jay Chapman'];Sinbad: Make Me Wanna Holla;Comic superstar Sinbad puts on an uproarious stage performance in Detroit, making clear his feelings about no-talent millionaires with clothing lines. Other topics coming under scrutiny are potty-mouthed comics and his parents' child-rearing skills.;;;/tm63uFV0D8PFy2L55PSKF6k1LJG.jpg;https://image.tmdb.org/t/p/original/tm63uFV0D8PFy2L55PSKF6k1LJG.jpg;14;False;False;True;False;
1886;tt13686748;848740;64;867;15;Sin;[27];['US'];2021;91;['Don Tjernagel', 'Matt Lee Ingebritson', 'Clint Boevers', 'Brodie Blubaugh'];['Don Tjernagel'];Sin;An entity is terrorizing a small Midwest town. Ludlow Falls continues to descend into madness and death as more young women are driven insane. Sometimes small towns hide big secrets and a town's sin will be exposed.;;m31as9PR5bI;/x2Wlwl3PeuUOcpR3GAitFdgrku3.jpg;https://image.tmdb.org/t/p/original/x2Wlwl3PeuUOcpR3GAitFdgrku3.jpg;-1;False;False;True;False;
1887;tt0313608;63971;54;1234;55;Simon: An English Legionnaire;[18, 10752];['GB'];2002;90;['Paul Fox', 'Tom Hardy', 'Kate Maberly', 'Aitor Merino', 'Félicité Du Jeu', 'Yorick van Wageningen', 'Christian Mulot'];['Martin Huberty'];Deserter;Unlikely friends in a melting pot of confusion. Simon Murray fights for the French Foreign Legion. Pascal Dupont fights for himself. War torn men question honour, hope, morality...because you can desert everything...except yourself.;;;/nb7fYnVnWeTRYNxvKFLDbcRV87f.jpg;https://image.tmdb.org/t/p/original/nb7fYnVnWeTRYNxvKFLDbcRV87f.jpg;16;False;False;True;False;
1888;tt0034189;340973;52;39;0;Silver Stallion;[28, 12];['US'];1941;60;['David Sharpe', 'LeRoy Mason', 'Chief Thundercloud', 'Thornton Edwards', 'Walter Long', 'Janet Waldo', 'Fred Hoose'];['Edward Finney'];Silver Stallion;The Kid and his pals are horse thieves wanted by the law. As he takes a horse from Jan Walton she makes him promise to bring it back.;IT'S DIFFERENT! Suprise hit that leaves every audience gasping at its heart-stopping drama...and cyclonic thrills! Magnificent saga of two untamed rebels...a wild horse and a young outlaw!;;;;-1;False;False;True;False;
1889;tt0376890;18711;60;3987;61;Silver City;[35, 18, 9648];['US'];2004;128;['Chris Cooper', 'Richard Dreyfuss', 'Danny Huston', 'James Gammon', 'Mary Kay Place', 'Thora Birch', 'Maria Bello'];['John Sayles'];Silver City;The discovery of a corpse threatens to unravel a bumbling local politician's campaign for governor of Colorado.;;iTiIi3x-N4s;/9WNpjGCUTCC21fIcUpZ9lX0PJyU.jpg;https://image.tmdb.org/t/p/original/9WNpjGCUTCC21fIcUpZ9lX0PJyU.jpg;12;False;False;True;False;
1890;tt0044035;359201;65;73;0;Silver Canyon;[37];['US'];1951;0;['Gene Autry', 'Champion', 'Gail Davis', 'Jim Davis', 'Bob Steele', 'Edgar Dearing', 'Richard Alexander'];['John English'];Silver Canyon;At the close of the Civil War, a band of Southern guerillas disguised themselves as Union soldiers, the better to perform acts of sabotage in Utah. Autry plays a cavalry scout who goes after guerilla leader McQuarrie (Jim Davis).;Guerilla Raiders! Watch Gene Scout 'Em... And Rout 'Em For The U.S. Cavalry!;;/rEJjDTja58EwR2B918lnw00j2uL.jpg;https://image.tmdb.org/t/p/original/rEJjDTja58EwR2B918lnw00j2uL.jpg;0;False;False;True;False;
1891;tt0083081;28472;73;2697;57;Silsila;[18, 10751, 10749];['IN'];1981;182;['Shashi Kapoor', 'Amitabh Bachchan', 'Jaya Bachchan', 'Rekha', 'Sudha Chopra', 'Kulbhushan Kharbanda', 'Sanjeev Kumar'];['Yash Chopra'];Silsila;Although orphaned at very young ages, Scriptwriter Amit and military pilot Shekhar are brothers and also very good friends. The latter is happily engaged to Shobha, while the former has just fallen in love with pretty, young Chandni. But tragedy strikes when Shekhar's plane is shot down in Kashmir. Amit feels it to be his obligation to leave the girl he loves and marry his brother's pregnant fiancée instead. But when, by an unexpected turn, Amit and the now also married Chandni meet again, their love for each other proves to be stronger than their marital vows.;Love is faith... and faith is for ever;;/1cKVgCOOcKFJWGqeKo51TvZHDst.jpg;https://image.tmdb.org/t/p/original/1cKVgCOOcKFJWGqeKo51TvZHDst.jpg;5;False;False;True;False;
1892;tt0117653;24206;55;3911;51;Silent Trigger;[28, 18, 53];['CA', 'GB'];1996;93;['Dolph Lundgren', 'Gina Bellman', 'Conrad Dunn', 'Christopher Heyerdahl', 'Emma Stevens', 'Alexandria Haber', 'Erin Simms'];['Russell Mulcahy'];Silent Trigger;Waxman is a former Special Forces soldier who is now working as a heavily armed assassin for a top secret government agency. When a covert mission goes terribly wrong, Waxman and fellow assassin Clegg become that agency's prime targets.;The Terms are Clear. Kill or be Killed.;;/9ij2MMLgfEahM4H0gnYDBQ8B5Gs.jpg;https://image.tmdb.org/t/p/original/9ij2MMLgfEahM4H0gnYDBQ8B5Gs.jpg;16;False;False;True;False;
1893;tt3701610;521960;67;83;80;Silence Patton;[99];['US'];2018;85;[];['Robert Orlando'];Silence Patton;Silence Patton asks the question: Why was General Patton silenced during his service in World War II? Prevented from receiving needed supplies that would have ended the war nine months earlier, freed the death camps, and prevented Russian invasion of the Eastern Bloc, and Stalin's murderous rampage. Why was he fired as General of the Third Army and relegated to a governorship of post-war Bavaria? Who were his enemies? Was he a threat to Eisenhower, Montgomery, Churchill, and Bradley? And is it possible as some say that the General's freakish collision with an Army truck, on the day before his departure for US, was not really an accident? Or was Patton not only dismissed by his peers, but the victim of an assassin's bullet at their behest? Was his personal silence necessary?;;;/iDrYmvWwXSRh29ZXzwf1cqOv4UO.jpg;https://image.tmdb.org/t/p/original/iDrYmvWwXSRh29ZXzwf1cqOv4UO.jpg;-1;False;False;True;False;
1894;tt9603894;778922;54;158;53;Sideshow;[35];['GB'];2021;94;['Les Dennis', 'April Pearson', 'Nathan Clarke', 'Anthony Stewart Head', 'Adrian Harris', 'Pameli Benham', 'Owen Oldroyd'];['Adam Oldroyd'];Sideshow;When two inept criminals break into the home of a washed-up psychic in search of hidden loot, they get a lot more than they bargained for.;Magic, mayhem, murder... Not even a psychic could predict a night like this.;QHtM6F-fCqI;/lXN2Xp76wuKsLJYgn1wz4Y12Fe1.jpg;https://image.tmdb.org/t/p/original/lXN2Xp76wuKsLJYgn1wz4Y12Fe1.jpg;15;False;False;True;False;
1895;tt0105402;22590;52;8532;52;Sidekicks;[28, 12];['US'];1992;101;['Jonathan Brandis', 'Chuck Norris', 'Beau Bridges', 'Mako', 'Julia Nickson', 'Joe Piscopo', 'Danica McKellar'];['Aaron Norris'];Sidekicks;Barry is an asthmatic kid having trouble in life. He lives with his father, a computer programmer, in Texas. Barry is struggling to get by in life, dealing with his rough school life, bullies, as well as his health. Barry's only source of enjoyment is fantasizing that he is with Chuck Norris. Barry becomes sick of getting picked on by the bigger guys, and decides to learn karate.;A dreamer and a champion. An unbeatable team...Until his hero stepped out of his fantasies to fight at his side.;iYfPCnV8U3A;/xqEJmfe9wjnI0o7Dy9kkyo3eELQ.jpg;https://image.tmdb.org/t/p/original/xqEJmfe9wjnI0o7Dy9kkyo3eELQ.jpg;9;False;False;True;False;
1896;tt0410603;57269;54;388;70;Sidekick;[14, 878];['CA'];2005;87;['Daniel Baldwin', 'Perry Mucci', 'David Ingram'];['Blake Van de Graaf'];Sidekick;Mild-mannered computer consultant Norman Neale has two great loves in this cruel world: Comic books and his office's effervescent main receptionist, Andrea Hicks. Norman spends his days dreaming of Andrea from the isolation of his cubicle and his nights dreaming of fighting crime from the solitude of his apartment. Then one fateful day Norman discovers that a fellow co-worker, Victor Ventura, a swaggering, pretty-boy salesman, has slight telekinetic abilities beyond his understanding. After discussing his mind-blowing discovery with his only friend Chuck, a know-it-all comic book store owner, Norman comes to the outlandish conclusion that he should train Victor to become a real-life superhero by helping him refine and expand his extraordinary ability.;There's a hero inside everyone.;;;;14;False;False;True;False;
1897;tt2932606;212754;73;715;77;Siddharth;[18];['CA'];2013;96;['Rajesh Tailang', 'Tannishtha Chatterjee', 'Anurag Arora', 'Shobha Sharma Jassi', 'Geeta Agrawal Sharma'];['Richie Mehta'];Siddharth;A chain-wallah from Delhi travels across India in search of his missing son, in the hopes that whoever took him, returns him unharmed.;...based on too many untold true stories.;;/xY4YvKVbVePmZVMdZqwxq8Mjukz.jpg;https://image.tmdb.org/t/p/original/xY4YvKVbVePmZVMdZqwxq8Mjukz.jpg;11;False;False;True;False;
1898;tt6494418;438689;43;14404;48;Siberia;[80, 10749, 53];['DE', 'CA', 'US'];2018;105;['Keanu Reeves', 'Ana Ularu', 'Pasha D. Lychnikoff', 'Boris Gulyarin', 'Ashley St. George', 'Elliot Lazar', 'Veronica Ferres'];['Matthew Ross'];Siberia;Lucas, a diamond trader who travels to Saint Petersburg to arrange a sale, discovers that his Russian business partner has left his hotel and gone to a small Siberian village, so Lucas also heads there to try find him.;This was not the plan.;FrXPIZN2ehY;/eGfIsvdrUhTlQOkxQIELU7obDYj.jpg;https://image.tmdb.org/t/p/original/eGfIsvdrUhTlQOkxQIELU7obDYj.jpg;17;False;False;True;False;
1899;tt0210984;158323;41;242;60;Shutterspeed;[28];['CA'];2000;86;['Steve Borden', 'Daisy Fuentes', 'David Lovgren', 'Garry Chalk', 'Garwin Sanford', 'Mackenzie Gray', 'Gerard Plunkett'];['Mark Sobel'];Shutterspeed;Renegade Los Angeles cop Riley Davis is forced to seek the help of his estranged brother, a homicide detective, when his model fiancee and a photographer friend are kidnapped.;;;/e6igokinbPcPP8ayWEcwiz7xrd1.jpg;https://image.tmdb.org/t/p/original/e6igokinbPcPP8ayWEcwiz7xrd1.jpg;15;False;False;True;False;
1900;tt14430410;826694;74;1518;10;Shukra;[18];[];2021;119;['Srijita Ghosh', 'Milan Rathi', 'Arvind Krishna'];['Suku Purvaj'];Shukra;A couple enters a city ruled by cruel thugs but an unsettling affair reopens unexpected twists and creates new tensions for them. Will they stick together through it all?;;;/fkqwXMuIO7OEoYrZG0G9IydCb9.jpg;https://image.tmdb.org/t/p/original/fkqwXMuIO7OEoYrZG0G9IydCb9.jpg;7;False;False;True;False;
1901;tt0492486;14456;47;16472;50;Shrooms;[27, 9648];['IE', 'GB', 'DK'];2007;84;['Lindsey Haun', 'Jack Huston', 'Max Kasch', 'Maya Hazen', 'Alice Greczyn', 'Robert Hoffman', 'Don Wycherley'];['Paddy Breathnach'];Shrooms;A group of American teens comes to Ireland to visit a friend who takes them on a camping trip in search of the local, fabled magic mushrooms. When the psychedelics start taking hold, the panicked friends are attacked by ghostly creatures;;;;;;;;;;
1902;tt10675042;870047;35;36;0;Showdown at Shelby's Shack;[37];['US'];2019;71;['Heather Bash', 'Bill Capskas', 'Thomas Conklin'];['Scott Hester'];Showdown at Shelby's Shack;Sheriff Austin Shelby is determined to uncover the dangerous & deadly facts behind the Nellie Harper murder for hire plot. After an attempt on his own life the Sheriff teams up with a mysterious US Marshal who has just arrived in town.;Shelby Shack;;/7DaFE0T6htDFVHsk6UtVOsyvY6w.jpg;https://image.tmdb.org/t/p/original/7DaFE0T6htDFVHsk6UtVOsyvY6w.jpg;-1;False;False;True;False;
1903;tt0281190;13830;62;4319;75;Shottas;[28, 80, 18];['JM', 'US'];2002;95;['Ky-Mani Marley', 'Spragga Benz', 'Paul Campbell', 'Louie Rankin', 'Wyclef Jean', 'Screechie Bop', 'San San'];['Cess Silvera', 'Lyndale V. Pettus', 'Adam Doench'];Shottas;"A raw urban drama about two friends raised on the dangerous streets of Kingston, Jamaica. Biggs and Wayne take on the ""Shotta"" way of life to survive. As young boys, they begin a life of crime, eventually moving to the US where they begin a ruthless climb from the bottom. They remain bound to each other by their shottas loyalty as they aggressively take control of the Jamaican underworld.";Friendship, loyalty & greed.;5tpClYOE-Wk;/chh2xSTVtMCFyFePm1zRbBmtqaX.jpg;https://image.tmdb.org/t/p/original/chh2xSTVtMCFyFePm1zRbBmtqaX.jpg;17;False;False;True;False;
1904;tt6346954;423449;67;151;50;Shor Se Shuruaat;[18];[];2016;125;['Sanjay Mishra', 'Rasika Dugal', 'Atul Kulkarni', 'Suchitra Pillai', 'Sakshi Tanwar', 'Vijay Maurya'];['Amira Bhargava'];Shor Se Shuruaat;"""Shor Se Shuruaat"" is an omnibus feature of mentored short films, around the central theme of ""Shor""- noise. These films have been made by budding directors, mentored by some of India's leading filmmakers.";;PKxPqggr26M;/tds47CqaE5COdMTDpHlhlCH1JRg.jpg;https://image.tmdb.org/t/p/original/tds47CqaE5COdMTDpHlhlCH1JRg.jpg;7;False;False;True;False;
1905;tt0818226;82313;60;319;43;Shoot First and Pray You Live (Because Luck Has Nothing to Do with It);[28, 12, 37];['US'];2008;110;['John Doman', 'Jim Gaffigan', 'Jeff Hephner', 'Tamara Hope', 'Richard Tyson', 'Clay Wilcox', 'Shannon Zeller'];['Lance Doty'];Shoot First And Pray You Live;Tale of vengeance -- outlaw style -- as Red Pierre hunts down legendary gunman Bob McGurk to avenge the murder of his Mother and Father;I Am Goin To  Kill You Dead;lBHUh9mdV-0;/bokYG6lyhedMbkoWTwkH62RT2vf.jpg;https://image.tmdb.org/t/p/original/bokYG6lyhedMbkoWTwkH62RT2vf.jpg;17;False;False;True;False;
1906;tt6727598;479753;42;899;57;Shockwave: Countdown to Disaster;[28, 12, 878];['US'];2017;90;['Stacey Oristano', 'Rib Hillis', 'Ed Amatrudo', 'Bruce Thomas', 'Tyler Perez', 'Morgan Lindholm', 'Mike Capozzi'];['Nick Lyon'];Shockwave: Countdown to Disaster;A stolen seismic weapon is activated in Yemen. A hostage freed there tries in vain to warn against its global effect. It starts seismic activity at the Californian fault line where her daughter and ex are monitoring it. Can they stop it?;The End Is Near;poM_9ELcCGE;/sBD608VF4TcFHmP7SuC0OcvZQ0b.jpg;https://image.tmdb.org/t/p/original/sBD608VF4TcFHmP7SuC0OcvZQ0b.jpg;15;False;False;True;False;
